474516	253834	1	3	0	X 
474523	253837	0	244	0	X 
474524	253838	0	244	0	X 
474525	253839	0	244	0	X 
474526	253840	0	244	0	X 
474528	253841	0	244	0	X 
474529	253842	0	244	0	X 
474530	253843	0	244	0	X 
474531	253844	0	244	0	X 
474532	253845	0	244	0	X 
474533	253846	0	244	0	X 
474643	253894	0	103	250	X 
474645	253896	0	103	250	X 
474651	253902	0	240	1200	X 
474652	253902	1	3	0	X 
474699	253931	0	240	875	X 
474700	253931	1	3	0	X 
474807	254000	0	240	10000	X 
474808	254000	1	3	0	X 
475552	254387	0	240	500	X 
475553	254387	1	3	0	X 
475554	254387	2	3	0	X 
475587	254409	0	165	10	X 
475588	254409	1	6	40	X 
475709	254483	0	80	880	X 
475710	254483	1	80	880	X 
475880	254593	0	240	200	X 
475881	254593	1	3	0	X 
475893	254603	0	240	570	X 
475894	254603	1	3	0	X 
475897	254603	2	6	0	X 
475898	254603	3	6	0	X 
475899	254603	4	6	0	X 
475902	254608	0	240	630	X 
475903	254608	1	3	0	X 
475904	254609	0	240	565	X 
475905	254609	1	3	0	X 
475906	254610	0	240	635	X 
475907	254610	1	3	0	X 
475958	254656	0	240	645	X 
475959	254656	1	3	0	X 
475960	254657	0	240	745	X 
475961	254657	1	3	0	X 
475962	254658	0	240	550	X 
475963	254658	1	3	0	X 
475964	254659	0	240	650	X 
475965	254659	1	3	0	X 
475966	254660	0	240	640	X 
475967	254660	1	3	0	X 
475968	254661	0	240	560	X 
475969	254661	1	3	0	X 
475970	254662	0	240	625	X 
475971	254662	1	3	0	X 
475972	254663	0	240	575	X 
475973	254663	1	3	0	X 
476060	254699	0	240	50	X 
476061	254699	1	3	0	X 
476173	254761	0	240	750	X 
476174	254761	1	3	0	X 
476841	255161	0	240	650	X 
476842	255161	1	3	0	X 
476843	255162	0	240	550	X 
476844	255162	1	3	0	X 
476845	255163	0	240	750	X 
476846	255163	1	3	0	X 
476848	255165	0	240	800	X 
476849	255165	1	3	0	X 
476850	255166	0	240	600	X 
476851	255166	1	3	0	X 
476852	255167	0	240	900	X 
476853	255167	1	3	0	X 
476854	255168	0	240	1000	X 
476855	255168	1	3	0	X 
476856	255169	0	240	1250	X 
476857	255169	1	3	0	X 
476858	255170	0	240	1000	X 
476859	255170	1	3	0	X 
476860	255171	0	240	450	X 
476861	255171	1	3	0	X 
476862	255172	0	240	600	X 
476863	255172	1	3	0	X 
476864	255173	0	240	750	X 
476865	255173	1	3	0	X 
476868	255175	0	240	850	X 
476869	255175	1	3	0	X 
476870	255176	0	240	600	X 
476871	255176	1	3	0	X 
476872	255177	0	240	520	X 
476873	255177	1	3	0	X 
476874	255178	0	240	550	X 
476875	255178	1	3	0	X 
476876	255179	0	240	535	X 
476877	255179	1	3	0	X 
476878	255180	0	240	305	X 
476879	255180	1	3	0	X 
476880	255181	0	240	315	X 
476881	255181	1	3	0	X 
476882	255182	0	240	330	X 
476883	255182	1	3	0	X 
476884	255183	0	240	345	X 
476885	255183	1	3	0	X 
476886	255184	0	240	350	X 
476887	255184	1	3	0	X 
476888	255185	0	240	555	X 
476889	255185	1	3	0	X 
476890	255186	0	240	60	X 
476891	255186	1	3	0	X 
476892	255187	0	240	90	X 
476893	255187	1	3	0	X 
476894	255188	0	240	75	X 
476895	255188	1	3	0	X 
718770	270058	0	6	50	X 
718771	270058	1	6	50	X 
718772	270058	2	6	50	X 
